model,random_state,accuracy,sensitivity,specificity,balanced_accuracy,f1,PubchemFP646_gini/coefs,PubchemFP758_gini/coefs,PubchemFP580_gini/coefs,PubchemFP504_gini/coefs,PubchemFP385_gini/coefs,PubchemFP697_gini/coefs,PubchemFP528_gini/coefs,PubchemFP499_gini/coefs,PubchemFP391_gini/coefs,PubchemFP338_gini/coefs,PubchemFP405_gini/coefs,PubchemFP399_gini/coefs,PubchemFP647_gini/coefs,PubchemFP23_gini/coefs,PubchemFP716_gini/coefs,PubchemFP186_gini/coefs,PubchemFP439_gini/coefs,PubchemFP150_gini/coefs,PubchemFP621_gini/coefs,PubchemFP812_gini/coefs,PubchemFP712_gini/coefs,PubchemFP3_gini/coefs,PubchemFP673_gini/coefs,PubchemFP261_gini/coefs,PubchemFP386_gini/coefs,PubchemFP378_gini/coefs,PubchemFP689_gini/coefs,PubchemFP374_gini/coefs,PubchemFP363_gini/coefs,PubchemFP152_gini/coefs,PubchemFP308_gini/coefs,PubchemFP611_gini/coefs,PubchemFP494_gini/coefs,PubchemFP527_gini/coefs,PubchemFP258_gini/coefs
33,226,0.8571428571428571,0.6571428571428571,0.9047619047619048,0.780952380952381,0.6388888888888888,0.036865433590248874,0.02692655582640976,0.02861571117367773,0.027815326881034927,0.02638050347693007,0.02590738910658633,0.03580789036599099,0.02228710748401205,0.03280129469018407,0.03729747669675892,0.0319614703080303,0.022415707695109807,0.02209935024724896,0.0323211093514561,0.025884812258983057,0.03260643468478398,0.03326177493103921,0.028488758000477687,0.03432848199768859,0.022864824858822134,0.036182098965251444,0.032673007259042625,0.030422109942514673,0.02586289158781436,0.027393874100590555,0.026134538630346094,0.030675596242586103,0.027111785460723726,0.027722621871128932,0.02427295127108926,0.02083663541195567,0.02898082148676514,0.019140237524100413,0.02601459212569887,0.02963882449491857
34,460,0.8736263736263736,0.7209302325581395,0.920863309352518,0.8208967709553288,0.7294117647058824,0.03753133978604164,0.03295599664565624,0.03016398977345599,0.02903191424661305,0.029942464092498657,0.02948255514288443,0.03400840773073082,0.02458608910243119,0.03541194574352423,0.03580102010652425,0.033331877601591536,0.02190695597573362,0.022952312206317393,0.029646176207410058,0.023155053642600492,0.038852053003780224,0.03041644153351034,0.03071375328286368,0.025299746194409174,0.021287906262051584,0.03130295549618364,0.03234925611066142,0.030889755845842463,0.02715430954405903,0.028393049251791713,0.030307406524074203,0.028127021678063083,0.026964588992062364,0.02197825648164534,0.023717277806003925,0.023731299663615223,0.027725021747180376,0.02106516757943577,0.022974499274639463,0.026842135724113342
35,604,0.8626373626373627,0.6904761904761905,0.9142857142857143,0.8023809523809524,0.6987951807228916,0.03945339879978264,0.03154138789029885,0.03355121727871056,0.025316064159150425,0.02709313913864168,0.031702374470538565,0.03324879754186728,0.025495855693930237,0.03526950980250762,0.039975336091899204,0.03685828783445157,0.025458511287402594,0.021197337255857016,0.03435409220929342,0.025799112913610436,0.033521073911213395,0.03613967962707772,0.028271857900423455,0.030094786590773397,0.02426098857680409,0.02880406821671315,0.02337939566582313,0.035502871680897594,0.02440727381622152,0.02790929378852476,0.027501273651329417,0.026827526789206916,0.025018889096808657,0.019710787723663244,0.02358988778446575,0.02192444982888621,0.026428056875238123,0.020340584746868395,0.025893742647395798,0.024159088713723
36,285,0.8571428571428571,0.7352941176470589,0.8851351351351351,0.810214626391097,0.6578947368421053,0.044959636801620434,0.02767969886749315,0.033686245164616276,0.025799128713648815,0.0244160342948664,0.028040203741347663,0.035480377448635844,0.024876406942339394,0.0346368754961593,0.036604564766266334,0.036527816217994495,0.020441342087375657,0.02147970823981304,0.03359392254940505,0.023480869867855074,0.035586372453820854,0.03493316162509638,0.02630448197432411,0.03130918531132418,0.022639616555739508,0.0316970458844213,0.037188536475778466,0.030987357813376682,0.025076841866160663,0.029730723889365686,0.0297336862228155,0.028721778261900192,0.023100194835470336,0.02253543901408685,0.021203491222483356,0.027790500212976306,0.025931043117952458,0.016822658410807184,0.019782965623744722,0.027222088028918363
37,829,0.8516483516483516,0.625,0.9154929577464789,0.7702464788732395,0.6493506493506493,0.04295453670938421,0.029083681807266046,0.025303855154036055,0.028617929013154728,0.025433376575220296,0.030700958959378744,0.03439483394840056,0.027501274216768148,0.02928425623009026,0.029577189457920997,0.03560134911163623,0.02573209824202357,0.021299516689355605,0.032267958979509556,0.02510008866919438,0.03430357016077275,0.036069325494147625,0.026350100483653365,0.03190253633091547,0.024419679497999468,0.032921303320802876,0.03430651220821825,0.02828318198544575,0.032058291633933804,0.028091169610675162,0.030169045305460888,0.027395357283722534,0.02550668198037082,0.021436199429823652,0.023600598055451814,0.02581146109471326,0.027287682368238614,0.01503830217380603,0.024599915843504815,0.027596181975003655
38,891,0.8846153846153846,0.6785714285714286,0.922077922077922,0.8003246753246753,0.6440677966101694,0.04007505813205945,0.031078625826431065,0.03159390357009954,0.02998707223942274,0.025304781917845666,0.029253494040378098,0.032226727787278836,0.025337810864778584,0.03431771505387339,0.03823408795114695,0.03051430032201074,0.021595477296410988,0.020665998255014303,0.02897312542599815,0.029581045730646686,0.035568698236901806,0.03796553327922284,0.025062199583411875,0.035233723043810165,0.01657911141303726,0.028267754422760076,0.03555621451959079,0.03195382609998102,0.02894465435166365,0.028092520749660232,0.02951178484651632,0.02873766739152092,0.026657587855931725,0.022612293768491897,0.02607832742543587,0.02148621310490384,0.025726006500116257,0.019780786822948523,0.021638505467671005,0.02580736670302891
39,7,0.8736263736263736,0.7105263157894737,0.9166666666666666,0.8135964912280702,0.7012987012987013,0.04147711602438955,0.028184853527753764,0.03451975070076171,0.028641620049839313,0.02702637437309837,0.02957758290890383,0.03196444746624431,0.026650413317605367,0.03450508855440443,0.03199885673737577,0.041618379809179144,0.022011687671728022,0.023748661722556266,0.035383174596444314,0.028966420792391298,0.03306171438589919,0.0302359048977537,0.024226154345131028,0.029592358086383438,0.020314225550048276,0.03249400786542376,0.024065567659680417,0.027529301982289388,0.028302522558069157,0.029298541436262003,0.030738823556146863,0.02957132051388955,0.025241772708638748,0.02099486613110288,0.022251221283422686,0.024477024998815645,0.03194822604101849,0.020994352097804626,0.01893374883587505,0.029453916813669653
40,778,0.8626373626373627,0.6756756756756757,0.9103448275862069,0.7930102516309413,0.6666666666666667,0.03885159414992785,0.03099291909439072,0.02642204041938509,0.030353378998023324,0.026063911158906453,0.03183371593786648,0.030723503026583065,0.025099782448053963,0.0360215833188503,0.03862029995806148,0.03865996623836751,0.024479212708607312,0.02086362213394398,0.03110764253420628,0.02465182615497259,0.03237512592758698,0.03420042398637644,0.028603764015330227,0.03472132993374035,0.02125396720554444,0.03076311226048867,0.029948380134938918,0.027693523605650413,0.029023729815392064,0.027091586089366973,0.029539805357900212,0.03123328970939167,0.02749618370520116,0.02062760947842597,0.02121247616105792,0.025141936859078406,0.030812952029597676,0.014872481358410088,0.02325734741488147,0.02538597667149362
41,826,0.8736263736263736,0.6129032258064516,0.9271523178807947,0.7700277718436231,0.6229508196721313,0.04078240538451273,0.03456453290654242,0.030267651148230223,0.03109602772545044,0.027304314765209205,0.02835741755700513,0.03371890831912408,0.02765208330043795,0.03620583903504219,0.03311891376006446,0.03421219359111058,0.024162190473737202,0.018380659109938698,0.03131857534342274,0.02715641276637315,0.03477396287610593,0.03562041986306222,0.02276347331014037,0.02998270814687618,0.019486734475770238,0.030115421881990144,0.03373600089867528,0.027878725963825467,0.030541057856968413,0.029196857670280865,0.029882512025365644,0.025801331916352827,0.028160802035095495,0.024778980671465126,0.023592675348781022,0.025474568731906632,0.02322697465699736,0.01649922563397991,0.02170241754102518,0.028487023309134534
42,164,0.8351648351648352,0.625,0.88,0.7525,0.5714285714285714,0.03646300854948938,0.025724852738453277,0.027883756443217663,0.02976851738956683,0.025403629895631136,0.029802912260056207,0.03592953851984805,0.02758456213248929,0.04216687569664481,0.03590146945767204,0.042894589328736445,0.018075532494165783,0.020940426969696245,0.02977841763567045,0.023609964706201927,0.03602666682127386,0.03397463617514511,0.025158119634902797,0.029738351172869108,0.022301834853142067,0.03331534479687539,0.02787052710997536,0.03389239860383198,0.027763105492261565,0.025978764661997368,0.03622699388595588,0.02557299599746074,0.026799994341361145,0.019889654807184628,0.0226410014071012,0.02613757904592491,0.02766271679795732,0.016663483193577883,0.022539508403092014,0.027918268580570085
43,715,0.8736263736263736,0.7297297297297297,0.9103448275862069,0.8200372786579684,0.7012987012987014,0.03702819727825373,0.028202484734148152,0.029474060237145282,0.025329469615255146,0.029682540182130106,0.026768443111455525,0.03299358201776291,0.026095905461348417,0.03603758822333672,0.03177675847385878,0.04368291082346875,0.026245959853665356,0.018600132032244664,0.03428842498804464,0.025231955201432607,0.035515638688545896,0.04171099974333169,0.023919905970546433,0.030269616889948784,0.024571428532287304,0.03075457723804924,0.02592799013559539,0.02901043858047589,0.031092739182794128,0.02976765739492442,0.03199605788598513,0.031915699790979905,0.02709966155189498,0.019479896928210207,0.02111344702230673,0.02573440703519544,0.02524963348702875,0.017112135953885197,0.023172995679905627,0.023146660074558057
44,433,0.9065934065934066,0.8285714285714286,0.9251700680272109,0.8768707482993198,0.7733333333333333,0.04160032852163689,0.027184684635406485,0.026922886751710985,0.028710302807104352,0.027202098344015067,0.029399613893615482,0.034557956745350095,0.027384028970998515,0.03761622087151811,0.037996350193911434,0.03563393278137963,0.021242154509682074,0.021718821489764548,0.03160185220995645,0.023746585638740093,0.03637728544800238,0.03699597775819016,0.022937435527818194,0.03758360637804714,0.019714058515003283,0.03142133136186973,0.026785412013118796,0.030934416132676015,0.031263172276765464,0.028134501944274325,0.029312335097485667,0.02586162078157128,0.02936603904132078,0.02391113158783991,0.022784515591680394,0.02086347202075262,0.024560447144285732,0.016085562658029837,0.024171014318367705,0.02841884603811042
45,349,0.8791208791208791,0.5483870967741935,0.9470198675496688,0.7477034821619312,0.6071428571428571,0.03950703907797146,0.030016887988909925,0.030524934901451906,0.025761558634605577,0.023372911079410183,0.03120014071166326,0.03631312692865729,0.023698133564455402,0.04547948387499816,0.04165570193134787,0.03793466171030062,0.025647514220432086,0.018868189847545958,0.03194525110137728,0.021248130379969813,0.03475080530487258,0.03727925349067673,0.02624220782734765,0.03049550352919187,0.02186495446187185,0.02700122059458395,0.025655456444590406,0.03090009238611906,0.028389981995805093,0.029054368513064796,0.02990239104080015,0.03032225733832656,0.025435440938141506,0.022443201748898692,0.020730062440033756,0.02260718006915791,0.02624511611677411,0.01879281304247778,0.022939761384463502,0.02577426537970527
46,285,0.8571428571428571,0.7352941176470589,0.8851351351351351,0.810214626391097,0.6578947368421053,0.044959636801620434,0.02767969886749315,0.033686245164616276,0.025799128713648815,0.0244160342948664,0.028040203741347663,0.035480377448635844,0.024876406942339394,0.0346368754961593,0.036604564766266334,0.036527816217994495,0.020441342087375657,0.02147970823981304,0.03359392254940505,0.023480869867855074,0.035586372453820854,0.03493316162509638,0.02630448197432411,0.03130918531132418,0.022639616555739508,0.0316970458844213,0.037188536475778466,0.030987357813376682,0.025076841866160663,0.029730723889365686,0.0297336862228155,0.028721778261900192,0.023100194835470336,0.02253543901408685,0.021203491222483356,0.027790500212976306,0.025931043117952458,0.016822658410807184,0.019782965623744722,0.027222088028918363
47,160,0.8736263736263736,0.7441860465116279,0.9136690647482014,0.8289275556299147,0.735632183908046,0.040570587692909166,0.033582408216930135,0.02995872320340549,0.027437463477432193,0.029054142135615357,0.03226947172396442,0.02797255252235464,0.027964805578730826,0.035163488645832575,0.03252735310227089,0.03443691628132429,0.02262178790420317,0.0236780671203944,0.030140658602596956,0.025587917520789774,0.03296503020244959,0.03554795290152386,0.026052900675697037,0.03347433558489358,0.018635560428314595,0.031745484870810664,0.029882638497960905,0.03581468880542981,0.02932207379095219,0.026441561861709345,0.030652321351690836,0.026563389734069628,0.029121272409381095,0.0256762468038181,0.02243100635009007,0.022879131645386352,0.024808750428944565,0.01533119309772449,0.021390579962366065,0.02829753686803308
48,221,0.8846153846153846,0.8235294117647058,0.8986486486486487,0.8610890302066773,0.7272727272727273,0.033152919487419,0.03306220134643091,0.02562473971924063,0.026466929408545448,0.026380484263803693,0.028178359139077756,0.036887379652825424,0.023486358490560896,0.03888173158480529,0.03328448244820463,0.036415699654674484,0.024395683521029343,0.018752966809702922,0.03441322844309457,0.026181228041845247,0.031168115172181658,0.03761413806691523,0.028030722711213832,0.03650016505725876,0.022206259660521407,0.03604374182560755,0.036965635859116455,0.023989723625294092,0.03074355708073462,0.026543279556145553,0.027963303403325437,0.029237569967808658,0.03133771165435533,0.020761939166869258,0.022947186377793947,0.020792263006809128,0.029005319945563258,0.012983983396449239,0.021881482449187084,0.027719510005589316
49,981,0.9120879120879121,0.5925925925925926,0.967741935483871,0.7801672640382318,0.6666666666666666,0.03851562837098038,0.029589839246750738,0.02828884438387689,0.03122237607761366,0.026763763670072813,0.029891001765111006,0.031012505406329844,0.02523380336159462,0.031232045659317965,0.03241206168582307,0.0383040801091847,0.02857805520998416,0.01809284531974204,0.03220837602375214,0.025476635251683137,0.03843424997328816,0.03163597031953224,0.022754418492392237,0.03293511719436153,0.025000731887233528,0.029089825189463205,0.027078896609190366,0.034510893078163574,0.029295647631408822,0.0294185186717056,0.03128014636044657,0.029181440112488924,0.027503511676397766,0.024364579642212364,0.0263309594208307,0.023310672803074358,0.027724195613556844,0.015695757217373325,0.022445967499658565,0.025186639065404127
50,782,0.8626373626373627,0.8095238095238095,0.8785714285714286,0.844047619047619,0.7311827956989246,0.042742332050141475,0.030598079073590426,0.029912893296516422,0.024718609446800707,0.025735076489016625,0.030198029579685374,0.03684054606801422,0.028066326259434216,0.03455059250145209,0.03656582246686589,0.030222030226610137,0.02277285830265953,0.0229799529702555,0.03306787848372303,0.022326839072044757,0.0368342820947383,0.035268513348458874,0.02925366416221092,0.03269260705099593,0.013638156575422866,0.03298560695939805,0.03453850214373118,0.028020192268211605,0.028276758420695845,0.02425887632560693,0.029900960363278255,0.027210752069850127,0.028257151733021346,0.018980119474199433,0.026714281014851262,0.027135283533730847,0.027926230687341954,0.01854400461300646,0.022612225057261237,0.025653965817178163
51,345,0.8461538461538461,0.7567567567567568,0.8689655172413793,0.812861136999068,0.6666666666666666,0.039378622941526276,0.028299132982923504,0.027620627805886918,0.030099460175241212,0.029968980399863815,0.03237262012861991,0.034675008540094907,0.028567924243362186,0.03459558015871958,0.03005072962542743,0.033208308287060576,0.02060735654742453,0.019529894869748366,0.028460314730196307,0.027310806075033334,0.038728844920601094,0.04278381352347438,0.02814962431358072,0.029290715778809213,0.02009070275675738,0.031875987129096825,0.034844740834765374,0.031144877803073342,0.027423401651557135,0.028889108024357416,0.027490855602743988,0.027474429531167258,0.026155524403565195,0.0211583483288192,0.02436899887647952,0.022596107581420107,0.028137687876339034,0.01661038184000605,0.020631683483779417,0.027408798228478477
52,105,0.8406593406593407,0.6304347826086957,0.9117647058823529,0.7710997442455243,0.6666666666666667,0.03914622070766463,0.03295344330319751,0.03152365054972333,0.029565052829358014,0.02951712827000115,0.027247516186096287,0.032369324333145,0.02401985251450968,0.038291048498998635,0.034498535704944926,0.03326933628332506,0.02624656248076766,0.02226781750264047,0.03292142101140286,0.021608780873448686,0.03435143013712441,0.03453664023958506,0.025689108910274844,0.027346750590566533,0.021218860561599488,0.03397504055742095,0.021429781168827162,0.03366267495713692,0.028983491270883732,0.027780176136218852,0.03458261471417177,0.027563539592767694,0.02662311174269936,0.019305877129259526,0.028593322158449223,0.02446714712157163,0.027706793276448538,0.013860912277171514,0.022350055450153773,0.030526980958445245
53,95,0.8901098901098901,0.7837837837837838,0.9172413793103448,0.8505125815470642,0.7435897435897435,0.03571383069624158,0.02687338092193878,0.028433935932457917,0.02984315254017886,0.029755647726744307,0.026500660831887422,0.030912068448836535,0.02806543091189655,0.03379307137734205,0.03655186948868428,0.03618772285162349,0.023950094401291498,0.023666758270159634,0.030328260159327904,0.024686223810575923,0.032472591435167675,0.04047824150583191,0.02689049148446477,0.03238625751389658,0.02279832896188381,0.030928663844742285,0.0334168605852472,0.02615460323864352,0.029571220514485415,0.0277406342003197,0.027972289224678402,0.026847032226671546,0.029788307964431736,0.02096209725433497,0.02352429703106832,0.023905999209181867,0.026474199541196352,0.022417266282612487,0.02491737807617905,0.025091131535775482
54,390,0.9065934065934066,0.75,0.94,0.845,0.7384615384615384,0.036648772934757774,0.026260472276888342,0.028927211407504587,0.029055207120221072,0.02466756629306168,0.033638265420262395,0.03610814890411289,0.025827097082781306,0.03950131738628359,0.03683469147797829,0.03287812491381258,0.02380962344259661,0.018740944449736906,0.03393694714275601,0.02319229819105029,0.03305353358524519,0.039718887903434065,0.02615615690576264,0.032177323307654424,0.023284585533338,0.03366287955147364,0.026520417730939792,0.027190369343401494,0.028901417033067877,0.02379658078295717,0.030067869679287602,0.028968965242054955,0.026956548136736935,0.021528594967564964,0.02181921486701302,0.02843981458288404,0.030482130740872172,0.017534731719805637,0.02174136165923123,0.027971928283470827
55,100,0.8791208791208791,0.7368421052631579,0.9166666666666666,0.8267543859649122,0.717948717948718,0.043811656795054756,0.0370018656808356,0.03389847771848737,0.02974928607235086,0.026769615718506612,0.02920502232450857,0.028721774090764096,0.025344656363988208,0.03440534264526678,0.0359623266952348,0.031675908050184984,0.022174191491519266,0.021959943544275145,0.03234293422376194,0.03197637126110243,0.03130352789264489,0.03360549494502859,0.027914807214931534,0.026999367564220878,0.01832087236871842,0.030251834497485294,0.03431385630267011,0.028184420376987204,0.03034658544000627,0.026783715669331094,0.028080195320222046,0.027803255950920647,0.0268880965688784,0.021211163707626896,0.026205705267640964,0.02649320947026954,0.026686740794409067,0.015695360713138217,0.025005505151892565,0.022906912107135816
56,368,0.8461538461538461,0.6571428571428571,0.891156462585034,0.7741496598639456,0.6216216216216216,0.03751445108631699,0.036087000236535355,0.03129330210353508,0.03198007799483438,0.02872994987314236,0.02728986431918782,0.03401958908905276,0.024431554440806906,0.03551860933810848,0.031530895264412356,0.04331803075643723,0.024023291030986667,0.022174620001121737,0.03076420865071082,0.02401123585772182,0.03245202147360609,0.03429011964355206,0.027663116511014378,0.03011561951258121,0.02736132944314883,0.03312191504355399,0.019022205026002926,0.027450409802141702,0.026872069417258986,0.023777964479248577,0.029252322612875612,0.030126140657131362,0.029161756343067342,0.0193372837434057,0.023440363742283938,0.02579737189639858,0.030070194476832256,0.016514574954432586,0.023037552314335706,0.028448988864217636
57,868,0.8736263736263736,0.6363636363636364,0.9261744966442953,0.7812690665039659,0.6461538461538462,0.04160781896238905,0.03304685238745255,0.03054891694053174,0.029150843216943577,0.026285721292518445,0.02887018147930225,0.03601959940478506,0.026349329161598857,0.040912979163943985,0.03732365704452563,0.03441181212625812,0.02211015573030856,0.018993392779061775,0.03078620193504371,0.024431749726917126,0.034906542525732095,0.03375259919760732,0.023939358106184302,0.037145825403134686,0.018769854608412795,0.03343454850110051,0.02616356806246521,0.029654982560760365,0.02954107892122708,0.02628306605612709,0.02804930202517683,0.029855960425809878,0.021076430078025246,0.022477759141808655,0.02399471151053206,0.02374831997695308,0.03001140736536371,0.01704465051946347,0.02119864922794309,0.028102174434592096
58,353,0.8791208791208791,0.6666666666666666,0.9428571428571428,0.8047619047619048,0.717948717948718,0.040152572064911664,0.03208783208355783,0.029336460800942515,0.028871139757644958,0.024309849231334956,0.030815397821757642,0.03341537654353533,0.02495811929200977,0.03739036850129262,0.03512117528293527,0.03889794176042485,0.023549593066765004,0.01778574808500039,0.03220610766368023,0.024568616341624737,0.033901529973762466,0.03949730330752981,0.026075122704640782,0.03032157455781791,0.0189638436674857,0.026807567506108992,0.04392314025610175,0.02998169006825314,0.02675508799988749,0.02754065863467327,0.03658441205256534,0.029559107560176486,0.026676421478661755,0.018830129984606873,0.019822506643770433,0.022602025865188998,0.024527603103866286,0.017237153256951784,0.022086146114609347,0.0248406769659237
59,619,0.8351648351648352,0.6170212765957447,0.9111111111111111,0.7640661938534279,0.6590909090909092,0.046516350755659054,0.03575291989998798,0.025584780085564664,0.029698843766335532,0.02389497256480211,0.02898653582158788,0.03504489341192305,0.023883218647607243,0.04004814819947644,0.03519790003989551,0.02976604979916883,0.02253204578029752,0.02730202292295736,0.028820652470905515,0.029527507521292812,0.03368768862116195,0.041508923125186975,0.023602872028175705,0.029791623854502215,0.02011718687279387,0.0305954484469365,0.028713011420843645,0.02921980364002729,0.028216701841981443,0.0280553983137686,0.0338292659497367,0.03023733508569953,0.02609838248201288,0.02680652339004889,0.023156370434954072,0.01887796791879446,0.026333609483416915,0.0162280567587038,0.01936582677657174,0.02300116186722141
60,271,0.8626373626373627,0.6666666666666666,0.916083916083916,0.7913752913752914,0.6753246753246753,0.037585111461131734,0.03525393789981683,0.026628978626206643,0.026311939231274534,0.025606163101733977,0.029439329128990593,0.031711335697008666,0.025672715215494208,0.03422898571543326,0.0337700028274587,0.03452874512640362,0.023965217607650354,0.020652693699007865,0.028901304173920353,0.02580053441161176,0.03203584419832274,0.03212865425164856,0.03300184620176836,0.03126550809759413,0.021732642098636932,0.02922725304410823,0.03263260480260589,0.024653551097010288,0.032484645971524034,0.028946900980858715,0.032244950010906784,0.03142603209813029,0.02904869719115804,0.023813285431849365,0.02596850132424536,0.02162478959667957,0.03023101999985205,0.0173827107580811,0.021951508006973014,0.028142060914903524
61,827,0.8681318681318682,0.6136363636363636,0.9492753623188406,0.7814558629776021,0.6923076923076923,0.047530660354230786,0.03386197016990429,0.02963583665546843,0.026177088312828146,0.025007670383529943,0.030672422617889085,0.0339300046251417,0.027021782102258675,0.031594863654525546,0.03395656365594654,0.03525758099172746,0.022736178889537096,0.022536142078296652,0.028878252806099267,0.029004452854781232,0.03199227508977232,0.0410172010042451,0.025549859970799522,0.03359582232721902,0.026222015817869725,0.02811138666635374,0.033550132698321855,0.028044250375139843,0.02603137498261819,0.02541901557973957,0.026967651947509955,0.028946052323372936,0.026215959206109557,0.017684500356807097,0.021818351885557707,0.02038106357988317,0.027974633990268342,0.019940035120864646,0.02472348628932177,0.028013460636061072
62,45,0.8516483516483516,0.6857142857142857,0.891156462585034,0.7884353741496599,0.64,0.04573822323120875,0.034009657401772024,0.027990106189180724,0.02822606293228818,0.02422092650118381,0.0317088097964483,0.030703566134494053,0.024626516379972936,0.030245857929174225,0.03373968439438107,0.03252669899514834,0.022673819734579687,0.02173454723579481,0.030284268953551453,0.026286918065862985,0.03304033709796962,0.03271881089517335,0.021269206004206124,0.02889655678954067,0.02438870829701853,0.032423767522976106,0.028419629884105038,0.04002414081275374,0.02870303989496006,0.022429442563264363,0.029615975560275003,0.02771374108922107,0.02862528859822491,0.025863909676510137,0.03020889539956908,0.02507797220328872,0.029568058385660654,0.01813561314139202,0.022136474138256056,0.02602476817059353
63,748,0.8846153846153846,0.7222222222222222,0.9246575342465754,0.8234398782343988,0.7123287671232876,0.04007861669219882,0.034742619138845514,0.03275091617212983,0.030257849729570366,0.02690933754171839,0.03160505415467904,0.033945770312094364,0.025825302403785253,0.03219391043985704,0.037690692286913186,0.03583268383866232,0.022870560079718643,0.023439470040367113,0.028213980959367193,0.024350660405205646,0.03915103973688605,0.03495098643045075,0.023719794710168413,0.028413124673721625,0.022982033402633426,0.0316845303674568,0.03245899105404598,0.028264532097871883,0.02954580788869489,0.0254665445775414,0.02943062364155509,0.02761454159235738,0.028364100995463964,0.020744951609460122,0.02689920011040676,0.021311895513876543,0.02430444813391713,0.017047668687111786,0.020250623462779945,0.026687137118487306
64,471,0.8736263736263736,0.6857142857142857,0.9183673469387755,0.8020408163265307,0.676056338028169,0.036305852374427905,0.03141966443710141,0.029236254236177938,0.02796320006100824,0.02694086130992628,0.0284596116200498,0.032382726928671446,0.02269708858053583,0.039299475518533626,0.04125359620884831,0.03505276765979773,0.0221295737181028,0.020561019186410224,0.033122759429810814,0.02217675639418769,0.031198155382769897,0.03748712095816007,0.025032828314891682,0.029377338485510874,0.019623788095834364,0.03603814745102083,0.02997856262098375,0.031931777557777326,0.03140087763229355,0.02910126960946478,0.03645980392826449,0.02752002980174484,0.027561389336007366,0.018440895435037248,0.025032895537643696,0.024596909259870486,0.02482226604259801,0.015045359901471994,0.022307523034889393,0.028041853950175315
65,550,0.8406593406593407,0.6666666666666666,0.875,0.7708333333333333,0.5797101449275363,0.041240185785703785,0.03368858943029043,0.03190335506808788,0.02724298270496399,0.027462184083385743,0.029446358645744915,0.031105099687285233,0.025084967949750334,0.03926879205501501,0.03802942298384183,0.03189892904037294,0.021113947208136533,0.024011658945226985,0.033275990157807855,0.02471047366881264,0.034992057944567,0.03315064983879185,0.025677751277438206,0.03407158452291632,0.019232847671979966,0.0318175754655247,0.03656049490374122,0.03151440441166609,0.029971080885887433,0.02672616148236059,0.030103888788946206,0.02647880634113599,0.02715913123112392,0.01987286397026353,0.021416064722728216,0.022709932677017045,0.023416161540206964,0.014871840388803785,0.02045365084919328,0.030320113671281578
